Neutral	நான் துணை மாவட்ட ஆட்சியராகி ஏழை மக்களுக்கு சேவை செய்ய வேண்டும்.
Neutral	உங்களின் தமிழ் சொல் அருமை உங்களது பேச்சு சிறப்பு வாழ்த்துக்கள் சகோதரி
Neutral	என்ன வியப்படா இவர்கள் தமிழர்கள் !!
Ambiguous	தனி ஒருவன் கூட இந்த படத்த காப்பியடிச்சதுதான?
Joy	🌾🌾🌾மீண்டும் ஒரு முறை மகிழ்ச்சி அடைந்தேன். திரைப்படத்தை பார்த்ததில் எனக்கு மிகவும் மகிழ்ச்சி💖💖💖
Neutral	இந்த பரிசு கொடுத்து சிறப்பு செய்த நிறுவனங்களுக்கு நன்றி
Fear	நல்ல வேளை மனிதர்களும் பாம்பைப்போல மனிதர்களை விழுங்குறமாதிரி சூழ்நிலை இல்லை.
Ambiguous	கல் உப்பு  போடமாட்டீங்களா. நல்ல பயனுள்ள  பதிவு
Sadness	வீரப்பன் வீடியோ காட்சிகள் வெளியிடுங்கள்...சிவா  சார்
Anticipation	சசிகலாவை அதிமுக கட்சியில் சேர்க்காமல் இருந்தாலே போதும் அந்த கட்சி நல்லா இருக்கும்
Trust	சார் உங்களுடைய பணியில் எங்களுக்கு முழு நம்பிக்கை இருக்கிறது கண்ட நாய்க்கு எல்லாம் பதில் சொல்ல வேண்டிய அவசியம் இல்லை உங்களுக்கு யுவர் த கிரேட்
Disguist	இவனை மாதிரி ஆளலாம் கொம்மாள வச்சி செய்யணும்..... 😡😡😡🔥🔥🔥🔥
Sadness	என்னால இதுல பாதி அளவுகூட கேக்கவே முடியல
Joy	வணக்கம் நிங்கள் அழகாக இருக்கிறாய் என்று இப்படி
Anger	இன்னும் எவ்ளோ நாள் இதையே சொல்ல போறீங்கோ...ஒரு கோடி ரூபா குடுத்தாலும் சீமான்கு எல்லாம் எவனும் ஓட்டு போட மாட்டாங்க😂
Joy	தங்களின் சேவைக்கும் மற்றும் முயற்சிக்கும் மிக்க நன்றி அம்மா
Disguist	பிரபல எழுத்தாளரா 😂😂😂டேய் என்னடா இப்படி கிளம்பீட்டீங்க😂😂அவனே ஒரு கேப்மாரி நான் சொல்வதெல்லாம் பொய்
Joy	நீ பைத்தியம் 😂😂😂😂
Joy	மிக்க நன்றி  அய்யா அவர்களே
Anticipation	பாரம்பரியமாக அத்தானிடம் பாசத்துடன் செய்யும் கலாட்டாவும்
Surprise	இந்த பாடலை கேட்கும் போது அவள் ஞாபகம் தான் வருகின்றது...
Anger	டேய் சீமானை வருக்குறீங்க சரி யாருக்கு தான் ஓட்டு போடுரது சொல்லி தொலைங்க டா.
Trust	இனி நல்லதே நடக்கட்டும்
Ambiguous	வா வா.. என் ஜீவனே..... சூப்பர் 🙄🙄🤩😍❤️♥️💞😘💋
Neutral	பழ கருப்பையா ஒருகச்சகலநாய்
Neutral	இது தெரியாம உலகமே பயந்துகிட்டு இருக்கு
Neutral	இரண்டு பேர் சேர்ந்து ஒரு நல்ல காமெடி காமெடி ஷோ செய்ங்க
Anticipation	கண்டிப்பாக பூஜினி வறமாட்டார் சூரியண் வரும்
Joy	அருமை அருமை வாழ்க வளர்க.
Neutral	தகவல் பரிமாற்றத்தால் பிரச்னை
Love	ஓம் சாய் ராம் ஓம் சாய் ராம் ஓம் சாய் ராம் ஓம் சாய் ராம் ஓம் சாய் ராம் என் வாழ்க்கை  எவலாகாஸ்டபாடுரெனு உநக்கு தெரியும் சாய் பாபா எனக்கு நித்தா நிம்மைஇநியெ தாருனும் அப்பா
Joy	நன்றிங்க பிரதர். ஆமாம் சமோசாவில் நிறைய செய்முறைகள் இருக்கு
Ambiguous	யுகத்தின் யுவராணியின் யோகதர்ஷிணி கலியுகத்தின் ஜான்சிராணி
Disguist	அனைத்திற்கும் காரணம்... குடி (அரசு)
Trust	நாம் தமிழர் கட்சி இன்றைய காலத்தின் கட்டாயம் தேவை தொடர்ந்து பல இளைஞர்கள் மத்தியில் பெரும் வரவேற்பை பெற்றது....... நாம் தமிழர் 💪💪💪
Joy	அரங்கில் இருக்கும் ஒவ்வொருவரையும் கட்டி இழுக்கும் இசை
Neutral	ஆம் நண்பா இயேசு தூதர் என சிறுமைபடுத்தி சாத்தானை வணங்கும் மதம் தான் இஸ்ஸாம்
Neutral	இதுதான் பாண்டே பாணி... அடுத்தவங்க வீட்டுக்குள்ள நுழைஞ்சு ஆட்டைய கலைக்கற புத்தி... எச்சரிக்கையா இருங்க
Neutral	நன்றி அம்மா மிக நல்ல கருத்து தாங்கள் மிக அழகாக உள்ளிர்கள்
Neutral	ராகவன் சார் தமிழ்நாட்டின் சிறந்த நேர்மையான அரசியல்வாதி
Anger	விவசாய இந்தியாவில் சுவாசப் பிரச்சனை எல்லாம் காலக்கொடுமை.
Trust	சீமான் சார் வாழ்க வாழ்க வாழ்கவே
Neutral	திருந்துவதற்கு கடினம் திருடனா பார்த்து திருந்தா விட்டால் திருட்டை ஒழிக்க முடியாது மக்களாய் பார்த்து திருந்தா விட்டால் கொரானாவை ஒழிக்க முடியாது அரசாங்கத்தை குறை சொல்லக் கூடாது
Ambiguous	யாராவது 2021ல் பார்க்கிறீங்களா
Sadness	கவிஞர் மனித நேயம் உள்ள கவிஞர் கண்கள் குளமாகி விட்டது
Love	பெட்ரோல் டீசல் விலையை கண்டிக்கும் விதமாக சைக்கிளில் வந்து வாக்களித்தார் நடிகர் விஜய்
Sadness	நீங்கள் சொல்வதில் நிறைய தவறுகள் உள்ளன.
Neutral	சிவாஜி கணேசன் என்ற பட்டம் கொடுத்தவர் அறிஞர் அண்ணா அவர்கள்
Neutral	தாய் தகப்பனை விட சிறந்த பாதுகாப்பும் அன்பு வேற எங்கும் கிடைக்காது. முகம் தெரியாதவர்களின் நட்பும்
Trust	மாதம் ஆயிரம் ரூபாய் மட்டும் பத்து வருஷம் முதலீடு செய்தால் எவ்வளவு வருமானம் கிடைக்கும்
Neutral	மனம் கனிவான இந்த மென்மையான காதல் பாடல் மொத்தமாக இதயத்தை கொள்ளையடித்த பாடல்.
Surprise	எங்க ஊருல இப்படி ஒரு சம்பவம் நடந்துள்ளது
Sadness	கடவுள் தான் இவங்களுக்கு நல்லது பன்னனும் எனக்கு ரொம்ப கஷ்டமா இருக்கு
Anticipation	தர்மத்தின் வாழ்வுதனை சூது கவ்வும் மீண்டும் தர்மமே வெல்லும். ஐயா நாராயணசாமி அவர்களே உங்கள் தர்மம் நிறைந்த ஆட்சியயை இந்த பிஜேபி சங்கிகள் பாம்பு விஷத்தை விட  கொடிய சூழ்ச்சியாலும்
Neutral	பணம் தான் காரணம்
Ambiguous	பிணந்திண்னி சுப வீ திமுக சுடலை பிரியாணி போட்டானா
Neutral	குருவே சரணம் செல்வச்சந்திரன் வேலூர் உடல் மற்றும் திசைக்கட்டு மந்திரங்கள்  சித்தியாகி குலதெயவத்துக்காக விரதம் இருக்க தயாராக உள்ளேன்
Neutral	சிவன் மலை முருகன் கோவிலில் ஆண்டவர் உத்தரவு பெட்டியில் முருகன் பக்தர்களின கனவில் கூறி  வைக்கப்படும் பொருள் நிச்சயம் சமூகத்தில் தாக்கத்தை ஏற்படுத்தும்! இதற்கு முன் இந்தியா பாக்கிஸ்தான் போர் நடப்பதற்கு முன்பு துப்பாக்கி வைக்கப்பட்டது.2004ஆம் ஆண்டு சுனாமியை குறிக்கும் வகையில் முன்பே தண்ணீர் வைக்கப்பட்டது! 2015ல் சென்னை மழை வெல்லத்தை குறிக்கும் விதமாக தண்ணீர் வைக்கப்பட்டது. பக்தர்கள் கனவில் முருகன் கூறியதாக கொண்டு வரும் பொருட்களை முருகன் சன்னதியில் வைத்து மலர் உத்தரவு பெற்ற பின்னரே பெட்டியில் வைப்பார்கள்.தற்போது மஞ்சள்
Joy	வாங்க வணக்கம் செல்வி
Anticipation	பக்தி பாடல் கிடையில் வரும்விளம்பரங்களை தவிர்க்கவும்
Neutral	மனநலம் பாதிக்கப்பட்டவர்களுக்கு நான் ரிப்ளை செய்வது இல்லை. 🤣
Joy	அருமையான குரல்..... மகாலட்சுமியை தாயை பார்த்தது போல் உணர்கிறேன்..... வாழ்த்துக்கள்
Surprise	இப்ப தெரியாத மனிதர்கள் செய்த தவறு... இந்த அகிலம் மனிதர்களுக்கு மட்டும் இல்லை அணைத்து ஜீவன்களுக்கும்
Ambiguous	அக்கா சின்ன சின்ன படிகாரம்மா இருந்த மூன்று படிகாரம் வைக்கலாம இல்ல ஒன்று மட்டும் வைத்த போதுமா🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
Anger	மானம்  கெட்டவனுக்கு  வெக்கம்  வருமா  வராது
Anger	அந்த தாயோலி வந்தால் 1989 வாங்கிய என் செருப்பால அடிப்பேன்
Neutral	இந்த .% இருக்கிறவனுங்க கண்டம் குண்டம் சொல்லிட்டிருப்பாங்க
Trust	நாம்தமிழர் நாம் தமிழர் என்று முழங்குவோம்
Sadness	அந்த குழநதைக்கு அந்த பாடல் கேட்ட அழுகை வருதுன்னு தெரியுதுல உங்களுக்கு அப்ரம் எதுகு அந்த பாடல் போட்டு அழுக வெய்கரின்க பாவம் ......அம்மா இல்லாமல் இருக்கும் கஷ்டம் எனக்கு தெரியும் நான் என் 2 வயதிலேயே எங்க அம்மா இறந்துட்டங்க ....தயவு செய்து இனி அந்த பாடல் போட்டு குழந்தையை அள வெய்க வேண்டாம் 😥😥😥😥😥😥😥
Neutral	மொழிவாரிி மக்கள்தான் முதலமைச்சர் ஆகமுடியும் என்று சட்டம் போடணும். எல்லாம் சரியாகும்
Neutral	கடவுள் பாத்து கிடுவார்
Neutral	நம்மவரை குறை சொல்லி பிழைப்பு நடத்தும்  மீடியாக்கள்
Surprise	காலத்தால் அழியாத பாடல்களில் ஒன்று
Neutral	அரிசி பருப்பு கழுவிய நீரை இப்படி வீணாக்கமல் செடிகளுக்கு ஊற்றினால் அதுவும் நல்ல சத்து செடி நன்றாக வளரும்
Anticipation	எல்லோரும் அமெரிக்க குடிமக்களாக கூட ஆகிடலாம்.  ஆனா இந்தியாவிலே ஹிந்துவாவோ இந்தியனவோ வழங்குடாது இதுதான்  தான் தமிழன் புத்தி.  தமிழனே ஏன் உலகமுழுவதும் அடிக்கிறாங்க இந்த வாய்தான்.  வாய் மட்டும் தான் தமிழன்.  புத்தி இல்லாதா பலமில்லாத மக்களை எச்சிவாழறதுலே கோழை தமிழன்.  அவர்களின் போர்வையில் அதே புத்தி உள்ள எல்லோரையும் செதுக்குவாங்க முஸ்லீம்
Ambiguous	வேற எங்க கொண்டாடணும் ??
Neutral	@சசிகரன் தமிழன் கனடா  அவன் இந்திய ஒன்றிய அரசின் எடுபிடியாக இருந்தான்
Disguist	செயற்களம் மூலமாக பணம் கொடுத்தவர்களும் பெற்றவர்களும் வெறித்தனமாக இருப்பார்..எந்த பலனும் இல்லாமல் பணத்தையும் உழைப்பையும் கொடுப்பார்கள் என்பது தவறு?!!
Neutral	@ஜெனிதா கிருஷ்ணன்  😭😭
Neutral	ராயல் எண்பீல்ட் வண்டி மேலே நகை அலங்காரத்துடன் அலைகிறான் இலவசம்னு சொன்னாங்களே எங்கே என்று!
Joy	நீங்கள் அனைவரும்‌‌ என்றும். ஒற்றுமையாக இருக்க வேண்டுகிறோம்.பார்க்கவே சந்தோக்ஷமாக இருக்கு
Ambiguous	இந்த வகை இன்சூரன்ஸ் தடை செய்யாமல் இருப்பது ஏனோ?
Sadness	வேட்பாளர் .. பாவம்
Disguist	இங்கு இருக்கும் அரசியல் வாதிகள் தலித் என்ற பெயரில் இங்கு உள்ள மக்களை நீங்கள் தாழ்த்தப்பட்ட சமூகம் என்று சொல்லி சொல்லி அவர்களுக்கிடையே சாதி வெறிய தூண்டிவிடுகின்றன
Neutral	ரியோவ பாத்தா காத்து கறுப்பு பிடிச்சவன் போல் இருக்கான்
Love	குருவே சரணம் ஓம் நமசிவாய
Joy	தமிழும் வாழ்க தமிழ்இசைவாழ்க
Love	காமராஜர் பெயரை கெடுப்பதற்காகவே இருப்பார் போல...அவரும் இந்த இனம் தானே....ஆனா..எப்படிப்பட்ட மனுஷன்...
Disguist	அது என மிகவும் சந்தேகம் உள்ளது ஏன் என்றால் ஆடு சிலை  அதில் கமல் இருந்தான் இலுமினட்டிக்கு வேலை செய்யும் நடிகர் நடிகை இருந்தார்கள் கற்ப்புக்கு ஆடு ஏற்றல் உளவு பார்த்துதான்
Joy	வடிவேலு நகைச்சுவைக்கு பிறகு நினைத்து நினைத்து சிரிக்க வைத்த ஒரு நகைச்சுவை. குறிப்பா அந்த அடிவாங்கி அழுவுற பகுதி..சிறப்பு ...வாழ்க ...வாழ்க ...
Neutral	நீங்கள் சொல்வதில் ஆச்சர்யமில்லை. நீங்கள் ஆங்கிலேயர்களை எதிர்த்து சுதந்திர போராட்டத்தில் கலந்து கொள்ளாமல்
Anticipation	தங்களை எப்படி தொடர்பு கொள்வது
Neutral	உங்கள் எமது நன்றி நன்றி நன்றி ஜீ
Anticipation	சிறப்பு சிறப்பு. அடுத்த பதிவுக்கு காத்திருக்குறோம் 👍
Ambiguous	இப்படியே காலத்துக்கும் கொத்தடிமையாவே இருங்கடா 200ரூபாய் உபிக்களா?
Neutral	நீ ஒரு சங்கின்னு ஊருக்கே தெரியும் நீ போடும் ஒட்டு நோட்டா வுக்கு கீழ ன்னு மட்டும் தெரியும்.....
Ambiguous	திரு திருமா அவர்களே நீங்கள் ஜாதி மதம் இவைகளுக்கு அப்பாற்பட்டவராக இருக்கிறீர்கள் ஆகவே உங்கள் மேடையில் இரண்டு பேர் குல்லா அணிந்து இருப்பவர்கள் மதசார்பற்ற வரா?
Anger	உங்களுடைய பெருமை அளப்பறியது . கோவையில் இரு சிறுவர்களை கற்பழித்து கொலை செய்த இருவரை ஒழித்த கட்டினீர்கள் . தமிழக மக்கள் உங்களுக்கு மிகவும் கடமைபட்டுள்ளார்கள் .
Anticipation	இவருடைய கருத்துக்களுக்கு நாமெல்லாம் உடன்பட வேண்டும் கட்சியில் சில மாற்றங்கள் அவசியப்படுகிறது புதிதாக வந்தவர்களுக்கு எல்லாம் முக்கியத்துவம் கொடுக்கப்படுவது ஞாயம் அல்ல கோஷ்டிப் பூசல்கள் உச்சத்தில் இருக்கிறது அது தலைமைக்கு தெரியுமா தெரியாத தெரியவில்லை தலைவர் ஆய்வு செய்ய வேண்டும்
Neutral	இதில் திராவிடத்தை போட்டு குழப்ப வேண்டாம்.
Disguist	உதயநிதி பிஞ்சில் பழுத்து வெம்பியவன்
Ambiguous	டேய் சீனிவாசன் சசிகலா வெளியே வந்ததும் அவர்கள் அதிமுகவை கைப்பற்றிய பிறகு நான் இனிமேல் அரசியலைப் பற்றி பேச மாட்டேன் என்று ஒப்புக் கொள்வாயா உனக்கு தைரியம் உள்ளதா
Ambiguous	நீங்க இவ்வளவு நாளா நல்லா தூங்கிட்டு இருந்தீங்களோ🤷‍♂️
Neutral	டய்ட்தல்லுக்கும் விடியேவுக்கும் சம்மாந்தாம்மா இல்லாய
Trust	சிந்திய வெண்மணி சிந்துவின் முட்டையல கருவாச்சு
Neutral	ஸ்டாலின் அண்ணணா கொக்கா...யாரு கிட்ட....
Neutral	மன்னர்களை பற்றியே குறிப்பிடுகிறீர்கள்
Joy	முத்து மேட்டூர் நன்றி
Anger	நாலு பேருக்கு இனி யும்பு
Neutral	காலை வணக்கம் சார்  நான் தனுசு ராசி மூலம் நட்சத்திரம் ஏன் என் வாழ்க்கையில் பிரச்சினை மேல் பிரச்சினைகள் கஷ்டம் கடான் தொல்லை வாழ்க்கையில் நிம்மதி இல்லை
Disguist	துப்பு கெட்ட டிவி பாலிமர்
Sadness	இரு பிள்ளைகளையும் பறிகொடுத்த பெற்றோரின் நிலைமையை நினைத்தால்......கடவுளே 😔😔😞
Joy	உழவர் சந்தை ....சிரப்பு...
Joy	பேரெல்லாம் நல்லா இருக்கு..
Joy	இயற்கையோடு ஒன்றி வாழ்வது அழகு .. இந்த அமைதி நகரில் இல்லை. இங்கு வாழ மனம் துடிக்கிறது.. இந்த அழகிய பதிவிற்கு மிக்கநன்றி சகோதரி
Ambiguous	சரி சகோதரர் !!நீங்கள் ஒரு பத்து காணொளி 😛தி மூ காவுக்கு எதிராக ‘அல்லது
Ambiguous	பட்டி டின்கரிங் லம் பதாசீ போல
Love	நன்றி டாக்டர் 🙋🙋
Neutral	அண்ணன் செல்லும்பாதை மிகவும் சரியானது.  நாம் தமிழர் ஆட்சிக்கு வருமுன் துரோகிகள் விலகுவது ஒரு வழிக்கு நல்லதுதான். ஆட்சிக்கு வந்தபின் நிறைய வேலைகள்  இருக்கும். அப்போது இந்த துரோகிகள் நிறைய குடைச்சல் கொடுப்பார்கள்.
Trust	முருகனும் சிவனும் ஹிந்து கடவுளே.
Neutral	அதயேதான் நானும் யோசிச்சேன்...அதுவும் ஒரு தமிழ் நியூஸ் சேனெல் பகிரங்கமா காமிக்குறான்...
Anticipation	முதலில் மனிதனாய் இருங்கள்.. பின்பு தமிழராய் இருக்கலாம்
Joy	கிழவி மாட்டிப்பா.... எதுக்குன்னா கதாநாயகி பலவருடங்களாக அந்த  பெட்டிக்குள் மாட்டிக்கிடந்த... அந்த தாய்க்கிழவி திறக்குற வரையும்...👍😂😂
Neutral	சொன்ன வாய்க்கு வாக்கரிசி போடன்முயா சாரி 😁😁சக்கரை போடுஙக 😁😁😁😁😁
Ambiguous	கன் னுக் குள்ள மின் னும் மையே ...உள் ளுக் கு ள்ள எல்லாம் பொய்யே .....சொன்ன சொ ல்லு என்ன ஆச்சி சொந்த மொல் லாம் எங்கே போச்சி .....
Sadness	கடவுளுக்கு கருணையே இல்லையா?
Anger	எவ்வளவு பணம் வாங்குனடி தெவிடியா
Disguist	ஆகாது. தேன் தடவினால் முடி கொட்டும் என்பது கட்டுக்கதை
Love	ஓம் நமசிவாய போற்றி ஓம் சிவனே போற்றி எம்பெருமானே போற்றி போற்றி🙏🙏🙏🙏🙏🙏🙏🙏🔱🔱🔱🔱🔱🔱👏👏👏
Neutral	ஊளை சதை குறைய சொல்லுங்க
Trust	அருமையான கருத்துகள் 👍  நான் நேற்று ஒரு பதிவில் கூறியுள்ளேன்
Joy	நல்ல முயற்சி தமிழகத்தில் யாரும் இப்படி செய்யவில்லை
Anticipation	விவசாயத்தில் இடைத்தரகர் முறையை ஒழித்து விவசாயிகளுக்கு முழு லாபம் கிடைக்கும் சட்டத்தை இயற்ற வேண்டும்..
Neutral	இது போன்ற அதிக பொருள்கள் இல்லாமல் சிம்பிளான ஸ்வீட் ரெசிப்பி பதிவிடுங்கள்.நன்றி.
Neutral	ஆமா போயி ரெண்டா கிழிச்சிருவாரு
Neutral	அரிசி ஆலை முதலாளி வேன் வாடகைக்கு பிடித்து கொடுக்க முடியாதா? கொரோனா வந்தா போய் சேர எங்கும் இடமில்லை.சுடுகாட்டில் கூட!
Neutral	ஏரும் போரும் எம் குலத்தொழில்.... வீர மள்ளர் வம்சம் டா....
Joy	அருமை அற்புதம் இந்த குழு நிச்சயம் வெல்லும் அனைவராலும் பாராட்டுவார்கள்
Neutral	இவர் தான் உண்மையான அரசியல் வாதி
Disguist	அவர் கள் சரியாக படிப்பதில்லை மார்க் உண்டு வேலை உண்டு அவர் கள் நாட்டில் எந்த பிரச்சினை யிலும் கலந்து கொள்வதில்லை பாதிக்கப்படுவதில்லை ஜாலியாக இருக்கிறார் கள்
Neutral	மலேஷியா வாசு தேவன் அவர்களின் குறள் அருமை ஆனால் இந்த பாடல் உண்மையாகவே சிவாஜி அவர்களை பாடியது போன்ரு உள்ளது அது தான் நடிப்பு
Ambiguous	இல்ல அர்ஜுன் ரெட்டி கேரக்டர் உள்ள பையன பொண்ணுங்க கட்டிப்பிங்களா டி
Neutral	தமிழில் நான் வாசித்த முதல் புதினம்
Neutral	சிங்க குட்டிய வேல்ராஜ் தான்
Joy	வாழ்த்துக்கள் தோழர் வாழ்க பல்லாண்டு.
Joy	அரசு சம்பளம் கொடுத்து ஊக்குவிக்கப்படும் யூனிபார்ம் கொலைகார ரவுடிகள்.. ராஜ்யம்.
Trust	அடுத்த நாடாளுமன்ற தேர்தலில் மக்கள் யோசித்து ஓட்டு போட வேண்டும்...
Joy	பெரக்மான்ஸ் அவர்கள் கடவுள் கொடுத்த வரம் பாடல்கள் மூலம் தேவனை மகிமைபடுத்துவது அணைவருக்கும் இனிமை
Joy	மிக்க நன்றி வாழ்க வளமுடன் 🙏💐🎊🎉
Joy	பேகரீ உணவை தவிர். ஆனால் அதை தான் விரும்புது. தோல் பற்றிய அறிவார்ந்த தெளிவான விளக்கம். குரு பார்வை நோயை வளர்க்கும் என்ற வித்தியாசமான விளக்கம். அருமை..
Anger	ஒரு இயக்குனரின் கற்பனைக்கு...எல்லை உண்டு.அது மீறினால் இப்படி தான்.
Neutral	வேசிகள் தான் கணவன் வேண்டாம். மற்ற அனைவரிடமும் படுக்க வேண்டும் என்பாள்.
Sadness	இது சாதாரண மக்களில் ஒருவனாக இருந்து இவ்வளவு வேகமாக சென்றிருந்தாள் போலீஸ் பிடித்து உள்ள போட்டுருங்க. 🙏
Ambiguous	ஐயா... ஒரு விளக்கம் தாருங்கள்...எனக்கு ஒரு இடத்திருக்கு வருவோமா என்று நினைப்பேன் அப்புறம் ஒரு மாதம் கழித்து வந்துவிடுவேன்...அதற்கு என்ன அருத்தம் விளக்கம் தாருங்கள்..
Neutral	ஏன் அன்றே இது தெரியாதா*? நீங்கள் நான் உள்பட ஓட்டுப்போட்ட மை கூட அழியவில்லை !
Love	நல்லவர்களுக்கு எப்பவுமே படிபடி யாக முன்னேர்வர்கள் கேட்டவர்கதன் வீழ்த்துபோய்விடுவர்கள்  ஆள்தே பெஸ்ட் சீமான் அண்ணா
Sadness	தன்னுடைய பிரச்சனையை யாரிடம் முறையிடுவோமோ அவரே நம்மை தாக்கினால் நாம் யாரிடம் போவது.மக்களுக்கு மிகவும் போதாத காலம்.மிகவும் வேதனையான செய்தி.
Ambiguous	சுண்டல் வத்தல் கிடைக்கவில்லை வெந்தயம் கருசீரகம் தான் ரெடியாக இருக்கு இதை அரைத்து சாப்பிடலாமா ?
Anticipation	இந்த ஆளும் கட்சி ஜாதி கலவரத்தை தூண்ட பார்க்கிறது
Anticipation	அக்கா உங்க மாடி தோட்டத்தை பார்த்து  எனக்கும் ஆசைமா இருக்கு
Anger	கரோனா மக்களை வச்சு செய்யுதோ  இல்லையோ.? ஆனா நீங்க நல்லா வச்சி செய்றீங்க நடத்துங்க..!!
Neutral	தான் வெற்றி பெற்றதை கூட எழுதி வைத்து தான் சொல்லுகிறார்
Ambiguous	இந்த வேம்புலி லூசிபர்ல நடிச்சாரோ
Disguist	இது ஒரு வெங்காயம். நான் கடைசி வரை களத்தில் நின்றவன்
Joy	உண்மையை உரக்கச் சொன்ன மைக்கு  நன்றி தொடரட்டும் உண்மையின் நற்ப் பணி
Ambiguous	திமுக ஜெயிக்காதுன்னு சொன்னதும் அந்த அம்மையாருக்கு என்ன கடுப்பு பாத்திங்களா...
Love	நல்ல முயற்சி வரவேற்கிறேன் சகோதரி. வெல்ல வாழ்த்துக்கள்
Ambiguous	இது எல்லாம் ஒரு கதையா
Ambiguous	எப்படி தனபாலைப் போலவா?!
Love	வாழ்த்துக்கள் நமது முதல்வரே
Anger	தமிழர்களுக்கு இனி திமுகவில் வேலை இல்லை.
Neutral	எல்லாம் அவன் செயங
Joy	வாழ்த்துக்கள் . திருச்சி மாவட்ட முத்தரையர்
Neutral	இப்ப புரியுதா நாம் தமிழர் கட்சி எவ்வளவோ பரவாயில்லை என்று
Trust	அவன் அடுத்தவரிடம் அடிமையாகமாட்டான் அடுத்தவருக்கு பனிகொடுப்பான்
Disguist	எனக்கு உங்க சின்ன அம்மாவையும் பிடிக்காது
Neutral	உடன் பதிலுக்கு மிக்க நன்றி 🙏
Neutral	அருமையான பதிவு அண்ணனா
Neutral	சமாதானத்தை விரும்பல சில ஆயுத வியாபாரிகள்...!!!
Trust	அம்மா அவசரப்பட்டு ஆங்கில மருத்துவர்கள் சொல்வது போல் கடவுள் கொடுத்த பிள்ளையை அகற்றி விடாதீர்கள்.நாளடைவில் இறைவனே சரி செய்வான்.தைரியமாக இருங்கள் ஒரு முறை முடிந்தால் நேரில் வேலூர் வந்து பாருங்கள். நல்வாழ்த்துக்கள்!
Fear	இந்த அரசாங்கத்தின் நடவடிக்கை லாக் டவுன் போடுவதில் ஏற்படுத்திய தாமதம் முக்கிய காரணம். மக்கள் தாங்களாகவே எச்சரிக்கையாக இருக்க வேண்டும்.
Anticipation	ஆன்லைனில் 3மணி நேரம் தேர்வா😲 திரும்ப சத்திய சோதனை🙄 அனைவரும் தேர்ச்சி என்று அறிவித்தால் அனைத்து பிரச்சனையும் முடிந்தது அமைச்சரே ☹️
Joy	இந்திய காவல்படை நல்ல செய்தியை சொன்னதற்கு நன்றி..... 🙏
Neutral	8 பிலிப்பு அவரை நோக்கி
Neutral	தரமான பதில்கள் சிறப்பு தோழர்...
Ambiguous	இசைஞானி இளையராஜா அவர்கள் எத்தனையோ பாட்டுக்கு பணம் வாங்காமல் இசை அமைத்து தந்திருக்கிறார்  எத்தனையோ தயாரிப்பாளர்களை
Trust	ஓம் சாய் ராம் துணை 🙏🙏🙏🙏🙏🙏🙏
Ambiguous	சுக்கிரன் இருந்தால் என்ன பலன் கிடைக்கும் என்று சொல்லவில்லை அக்கா நீங்க
Fear	@அஹம் பிரம்ஹஸ்மி  தனியா நின்று இருந்தால் மண்ணை கவ்வி இருக்கும்!! 🤣😂😂🤣🤣
Neutral	உலகமே எறிந்து சாம்பலாகட்டும்‌‌.. .....இல்லன்னா நம்ம அட்டூழியம் தாங்காம உலகம் வெடித்து விடும்.
Love	அன்றே தமிழன் உலகத்தை ஆண்டவன் ....இது தான் தமிழ் இனம்... இன்று உலகம் முழுவதும் பேசப்படும் தமிழன் எங்கள் தளபதி.
Trust	இரவு பகல் வருவதை வைத்து தான்
Neutral	ஓம் விஷ்ணு பகவானே போற்றி போற்றி
Joy	அற்புதமான பதிவு. நன்றி ராகு வாழ்க ரமேஷ் குமார் சார். வாழ்க வளமுடன் வாழ்க நலமுடன்.
Ambiguous	கொள்ளை அடிச்சு ஜெயிலுக்கு போயிட்டு
Joy	உங்களுக்கு பெருமை நல்வாழ்த்துக்கள்!
Sadness	கூட நட்பு கேடாய் முடியும் இதை பாவம் அவர்கள் உனரவில்லை தோலில் எக்ஸ்ட்ரா லக்கெஜ் சுமந்து கொண்டு உள்ளார்கள் அனுபவி ராஜா அனுபவி
Joy	மிக அருமையான பதிவு தகவலுக்கு மிக்க நன்றி
Neutral	அது திமிர் அல்ல ஆண்மை மிக்க       காமராஜரையும் தோக்கவச்சி நாட்ட
Anger	ஆட்சியில்  இருக்கும்  போது மக்கள்  கண்ணுக்குத்  தெரிய மாட்டார்கள். ஆட்சியில்  இல்லாதபோது  என்ன  குறை என்று  நாம் சொன்னா இவரு தீர்த்து  வைக்கிறாறாம்.எனக்கு முரசொலி  மூலப்பத்திரம்   பார்க்க வேண்டும்.  இது எப்படி இருக்கு. ஒரே குஷ்டமப்பா 😛😜😜😜😜🤪🤪🤪😝😝😝🤑
Joy	தளபதி இல்ல வேற எவனும் இல்ல💖💖💖
Joy	பார்க்கவே மிகவும் சந்தோஷமாக இருக்கிறது வாழ்த்துக்கள் முதலமைச்சர்.
Neutral	சிஎம்சி அனைத்து ஊடகங்களுக்கும் கொடுக்க வேண்டியதை கொடுத்துட்டாங்க.
